epi_week,state,loc,loc_type,disease,cases,incidence_per_100000
193620,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193830,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193832,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193837,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193902,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193906,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193922,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193933,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193945,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
193952,PA,READING,CITY,DIPHTHERIA,2,1.809999942779541
194447,PA,READING,CITY,DIPHTHERIA,2,1.8200000524520874
194620,PA,READING,CITY,DIPHTHERIA,2,1.8200000524520874
191601,PA,READING,CITY,DIPHTHERIA,3,2.9100000858306885
191603,PA,READING,CITY,DIPHTHERIA,3,2.9100000858306885
191628,PA,READING,CITY,DIPHTHERIA,3,2.9100000858306885
191642,PA,READING,CITY,DIPHTHERIA,3,2.9100000858306885
191651,PA,READING,CITY,DIPHTHERIA,3,2.9100000858306885
191652,PA,READING,CITY,DIPHTHERIA,3,2.9100000858306885
191706,PA,READING,CITY,DIPHTHERIA,3,2.880000114440918
191711,PA,READING,CITY,DIPHTHERIA,3,2.880000114440918
191715,PA,READING,CITY,DIPHTHERIA,3,2.880000114440918
191723,PA,READING,CITY,DIPHTHERIA,3,2.880000114440918
191732,PA,READING,CITY,DIPHTHERIA,3,2.880000114440918
191737,PA,READING,CITY,DIPHTHERIA,3,2.880000114440918
191805,PA,READING,CITY,DIPHTHERIA,3,2.8499999046325684
191808,PA,READING,CITY,DIPHTHERIA,3,2.8499999046325684
191809,PA,READING,CITY,DIPHTHERIA,3,2.8499999046325684
191825,PA,READING,CITY,DIPHTHERIA,3,2.8499999046325684
191843,PA,READING,CITY,DIPHTHERIA,3,2.8499999046325684
191844,PA,READING,CITY,DIPHTHERIA,3,2.8499999046325684
191911,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191912,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191914,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191915,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191919,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191921,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191926,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191932,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191936,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191938,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
191944,PA,READING,CITY,DIPHTHERIA,3,2.8199999332427979
192040,PA,READING,CITY,DIPHTHERIA,3,2.7899999618530273
192041,PA,READING,CITY,DIPHTHERIA,3,2.7899999618530273
192047,PA,READING,CITY,DIPHTHERIA,3,2.7899999618530273
192113,PA,READING,CITY,DIPHTHERIA,3,2.7799999713897705
192118,PA,READING,CITY,DIPHTHERIA,3,2.7799999713897705
192126,PA,READING,CITY,DIPHTHERIA,3,2.7799999713897705
192131,PA,READING,CITY,DIPHTHERIA,3,2.7799999713897705
192150,PA,READING,CITY,DIPHTHERIA,3,2.7799999713897705
192203,PA,READING,CITY,DIPHTHERIA,3,2.7699999809265137
192211,PA,READING,CITY,DIPHTHERIA,3,2.7699999809265137
192212,PA,READING,CITY,DIPHTHERIA,3,2.7699999809265137
192213,PA,READING,CITY,DIPHTHERIA,3,2.7699999809265137
192228,PA,READING,CITY,DIPHTHERIA,3,2.7699999809265137
192231,PA,READING,CITY,DIPHTHERIA,3,2.7699999809265137
192232,PA,READING,CITY,DIPHTHERIA,3,2.7699999809265137
192307,PA,READING,CITY,DIPHTHERIA,3,2.7599999904632568
192316,PA,READING,CITY,DIPHTHERIA,3,2.7599999904632568
192320,PA,READING,CITY,DIPHTHERIA,3,2.7599999904632568
192324,PA,READING,CITY,DIPHTHERIA,3,2.7599999904632568
192336,PA,READING,CITY,DIPHTHERIA,3,2.7599999904632568
192341,PA,READING,CITY,DIPHTHERIA,3,2.7599999904632568
192342,PA,READING,CITY,DIPHTHERIA,3,2.7599999904632568
192409,PA,READING,CITY,DIPHTHERIA,3,2.75
192418,PA,READING,CITY,DIPHTHERIA,3,2.75
192425,PA,READING,CITY,DIPHTHERIA,3,2.75
192427,PA,READING,CITY,DIPHTHERIA,3,2.75
192431,PA,READING,CITY,DIPHTHERIA,3,2.75
192433,PA,READING,CITY,DIPHTHERIA,3,2.75
192437,PA,READING,CITY,DIPHTHERIA,3,2.75
192439,PA,READING,CITY,DIPHTHERIA,3,2.75
192445,PA,READING,CITY,DIPHTHERIA,3,2.75
192449,PA,READING,CITY,DIPHTHERIA,3,2.75
192501,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192518,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192523,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192526,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192527,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192537,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192538,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192542,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192545,PA,READING,CITY,DIPHTHERIA,3,2.7400000095367432
192606,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192624,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192649,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192714,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192731,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192742,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192747,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192749,PA,READING,CITY,DIPHTHERIA,3,2.7300000190734863
192803,PA,READING,CITY,DIPHTHERIA,3,2.7200000286102295
192806,PA,READING,CITY,DIPHTHERIA,3,2.7200000286102295
192808,PA,READING,CITY,DIPHTHERIA,3,2.7200000286102295
192813,PA,READING,CITY,DIPHTHERIA,3,2.7200000286102295
192826,PA,READING,CITY,DIPHTHERIA,3,2.7200000286102295
192905,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
192946,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
192948,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
193004,PA,READING,CITY,DIPHTHERIA,3,2.7000000476837158
193009,PA,READING,CITY,DIPHTHERIA,3,2.7000000476837158
193018,PA,READING,CITY,DIPHTHERIA,3,2.7000000476837158
193305,PA,READING,CITY,DIPHTHERIA,3,2.7000000476837158
193332,PA,READING,CITY,DIPHTHERIA,3,2.7000000476837158
193834,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
193840,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
193846,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
193847,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
193914,PA,READING,CITY,DIPHTHERIA,3,2.7100000381469727
191644,PA,READING,CITY,DIPHTHERIA,4,3.880000114440918
191717,PA,READING,CITY,DIPHTHERIA,4,3.8399999141693115
191739,PA,READING,CITY,DIPHTHERIA,4,3.8399999141693115
191741,PA,READING,CITY,DIPHTHERIA,4,3.8399999141693115
191751,PA,READING,CITY,DIPHTHERIA,4,3.8399999141693115
191802,PA,READING,CITY,DIPHTHERIA,4,3.7999999523162842
191803,PA,READING,CITY,DIPHTHERIA,4,3.7999999523162842
191810,PA,READING,CITY,DIPHTHERIA,4,3.7999999523162842
191811,PA,READING,CITY,DIPHTHERIA,4,3.7999999523162842
191820,PA,READING,CITY,DIPHTHERIA,4,3.7999999523162842
191840,PA,READING,CITY,DIPHTHERIA,4,3.7999999523162842
191842,PA,READING,CITY,DIPHTHERIA,4,3.7999999523162842
191908,PA,READING,CITY,DIPHTHERIA,4,3.75
191917,PA,READING,CITY,DIPHTHERIA,4,3.75
192007,PA,READING,CITY,DIPHTHERIA,4,3.7100000381469727
192022,PA,READING,CITY,DIPHTHERIA,4,3.7100000381469727
192024,PA,READING,CITY,DIPHTHERIA,4,3.7100000381469727
192035,PA,READING,CITY,DIPHTHERIA,4,3.7100000381469727
192037,PA,READING,CITY,DIPHTHERIA,4,3.7100000381469727
192046,PA,READING,CITY,DIPHTHERIA,4,3.7100000381469727
192112,PA,READING,CITY,DIPHTHERIA,4,3.7000000476837158
192117,PA,READING,CITY,DIPHTHERIA,4,3.7000000476837158
192136,PA,READING,CITY,DIPHTHERIA,4,3.7000000476837158
192221,PA,READING,CITY,DIPHTHERIA,4,3.690000057220459
192223,PA,READING,CITY,DIPHTHERIA,4,3.690000057220459
192237,PA,READING,CITY,DIPHTHERIA,4,3.690000057220459
192242,PA,READING,CITY,DIPHTHERIA,4,3.690000057220459
192244,PA,READING,CITY,DIPHTHERIA,4,3.690000057220459
192311,PA,READING,CITY,DIPHTHERIA,4,3.6800000667572021
192312,PA,READING,CITY,DIPHTHERIA,4,3.6800000667572021
192313,PA,READING,CITY,DIPHTHERIA,4,3.6800000667572021
192317,PA,READING,CITY,DIPHTHERIA,4,3.6800000667572021
192339,PA,READING,CITY,DIPHTHERIA,4,3.6800000667572021
192351,PA,READING,CITY,DIPHTHERIA,4,3.6800000667572021
192414,PA,READING,CITY,DIPHTHERIA,4,3.6700000762939453
192415,PA,READING,CITY,DIPHTHERIA,4,3.6700000762939453
192419,PA,READING,CITY,DIPHTHERIA,4,3.6700000762939453
192420,PA,READING,CITY,DIPHTHERIA,4,3.6700000762939453
192434,PA,READING,CITY,DIPHTHERIA,4,3.6700000762939453
192447,PA,READING,CITY,DIPHTHERIA,4,3.6700000762939453
192515,PA,READING,CITY,DIPHTHERIA,4,3.6600000858306885
192517,PA,READING,CITY,DIPHTHERIA,4,3.6600000858306885
192521,PA,READING,CITY,DIPHTHERIA,4,3.6600000858306885
192522,PA,READING,CITY,DIPHTHERIA,4,3.6600000858306885
192648,PA,READING,CITY,DIPHTHERIA,4,3.6400001049041748
192748,PA,READING,CITY,DIPHTHERIA,4,3.630000114440918
192751,PA,READING,CITY,DIPHTHERIA,4,3.630000114440918
192801,PA,READING,CITY,DIPHTHERIA,4,3.619999885559082
192810,PA,READING,CITY,DIPHTHERIA,4,3.619999885559082
192847,PA,READING,CITY,DIPHTHERIA,4,3.619999885559082
192852,PA,READING,CITY,DIPHTHERIA,4,3.619999885559082
193013,PA,READING,CITY,DIPHTHERIA,4,3.5999999046325684
193315,PA,READING,CITY,DIPHTHERIA,4,3.6099998950958252
193331,PA,READING,CITY,DIPHTHERIA,4,3.6099998950958252
193943,PA,READING,CITY,DIPHTHERIA,4,3.619999885559082
191606,PA,READING,CITY,DIPHTHERIA,5,4.8499999046325684
191648,PA,READING,CITY,DIPHTHERIA,5,4.8499999046325684
191725,PA,READING,CITY,DIPHTHERIA,5,4.8000001907348633
191738,PA,READING,CITY,DIPHTHERIA,5,4.8000001907348633
191742,PA,READING,CITY,DIPHTHERIA,5,4.8000001907348633
191749,PA,READING,CITY,DIPHTHERIA,5,4.8000001907348633
191813,PA,READING,CITY,DIPHTHERIA,5,4.75
191814,PA,READING,CITY,DIPHTHERIA,5,4.75
191834,PA,READING,CITY,DIPHTHERIA,5,4.75
191850,PA,READING,CITY,DIPHTHERIA,5,4.75
191901,PA,READING,CITY,DIPHTHERIA,5,4.690000057220459
191904,PA,READING,CITY,DIPHTHERIA,5,4.690000057220459
191909,PA,READING,CITY,DIPHTHERIA,5,4.690000057220459
191918,PA,READING,CITY,DIPHTHERIA,5,4.690000057220459
191925,PA,READING,CITY,DIPHTHERIA,5,4.690000057220459
191937,PA,READING,CITY,DIPHTHERIA,5,4.690000057220459
192013,PA,READING,CITY,DIPHTHERIA,5,4.6399998664855957
192038,PA,READING,CITY,DIPHTHERIA,5,4.6399998664855957
192130,PA,READING,CITY,DIPHTHERIA,5,4.630000114440918
192137,PA,READING,CITY,DIPHTHERIA,5,4.630000114440918
192202,PA,READING,CITY,DIPHTHERIA,5,4.6100001335144043
192218,PA,READING,CITY,DIPHTHERIA,5,4.6100001335144043
192240,PA,READING,CITY,DIPHTHERIA,5,4.6100001335144043
192246,PA,READING,CITY,DIPHTHERIA,5,4.6100001335144043
192303,PA,READING,CITY,DIPHTHERIA,5,4.5999999046325684
192310,PA,READING,CITY,DIPHTHERIA,5,4.5999999046325684
192325,PA,READING,CITY,DIPHTHERIA,5,4.5999999046325684
192329,PA,READING,CITY,DIPHTHERIA,5,4.5999999046325684
192344,PA,READING,CITY,DIPHTHERIA,5,4.5999999046325684
192345,PA,READING,CITY,DIPHTHERIA,5,4.5999999046325684
192346,PA,READING,CITY,DIPHTHERIA,5,4.5999999046325684
192410,PA,READING,CITY,DIPHTHERIA,5,4.5799999237060547
192412,PA,READING,CITY,DIPHTHERIA,5,4.5799999237060547
192443,PA,READING,CITY,DIPHTHERIA,5,4.5799999237060547
192446,PA,READING,CITY,DIPHTHERIA,5,4.5799999237060547
192451,PA,READING,CITY,DIPHTHERIA,5,4.5799999237060547
192550,PA,READING,CITY,DIPHTHERIA,5,4.570000171661377
192701,PA,READING,CITY,DIPHTHERIA,5,4.5399999618530273
192746,PA,READING,CITY,DIPHTHERIA,5,4.5399999618530273
192752,PA,READING,CITY,DIPHTHERIA,5,4.5399999618530273
192802,PA,READING,CITY,DIPHTHERIA,5,4.53000020980835
192811,PA,READING,CITY,DIPHTHERIA,5,4.53000020980835
192825,PA,READING,CITY,DIPHTHERIA,5,4.53000020980835
192849,PA,READING,CITY,DIPHTHERIA,5,4.53000020980835
192908,PA,READING,CITY,DIPHTHERIA,5,4.5100002288818359
192911,PA,READING,CITY,DIPHTHERIA,5,4.5100002288818359
193907,PA,READING,CITY,DIPHTHERIA,5,4.5199999809265137
193910,PA,READING,CITY,DIPHTHERIA,5,4.5199999809265137
191647,PA,READING,CITY,DIPHTHERIA,6,5.820000171661377
191726,PA,READING,CITY,DIPHTHERIA,6,5.7600002288818359
191736,PA,READING,CITY,DIPHTHERIA,6,5.7600002288818359
191740,PA,READING,CITY,DIPHTHERIA,6,5.7600002288818359
191804,PA,READING,CITY,DIPHTHERIA,6,5.690000057220459
191831,PA,READING,CITY,DIPHTHERIA,6,5.690000057220459
191902,PA,READING,CITY,DIPHTHERIA,6,5.630000114440918
191946,PA,READING,CITY,DIPHTHERIA,6,5.630000114440918
192005,PA,READING,CITY,DIPHTHERIA,6,5.570000171661377
192023,PA,READING,CITY,DIPHTHERIA,6,5.570000171661377
192036,PA,READING,CITY,DIPHTHERIA,6,5.570000171661377
192048,PA,READING,CITY,DIPHTHERIA,6,5.570000171661377
192103,PA,READING,CITY,DIPHTHERIA,6,5.5500001907348633
192116,PA,READING,CITY,DIPHTHERIA,6,5.5500001907348633
192128,PA,READING,CITY,DIPHTHERIA,6,5.5500001907348633
192152,PA,READING,CITY,DIPHTHERIA,6,5.5500001907348633
192219,PA,READING,CITY,DIPHTHERIA,6,5.5399999618530273
192224,PA,READING,CITY,DIPHTHERIA,6,5.5399999618530273
192235,PA,READING,CITY,DIPHTHERIA,6,5.5399999618530273
192349,PA,READING,CITY,DIPHTHERIA,6,5.5199999809265137
192403,PA,READING,CITY,DIPHTHERIA,6,5.5
192404,PA,READING,CITY,DIPHTHERIA,6,5.5
192750,PA,READING,CITY,DIPHTHERIA,6,5.4499998092651367
192812,PA,READING,CITY,DIPHTHERIA,6,5.429999828338623
192913,PA,READING,CITY,DIPHTHERIA,6,5.4200000762939453
193908,PA,READING,CITY,DIPHTHERIA,6,5.4200000762939453
193917,PA,READING,CITY,DIPHTHERIA,6,5.4200000762939453
191746,PA,READING,CITY,DIPHTHERIA,7,6.71999979019165
191849,PA,READING,CITY,DIPHTHERIA,7,6.6399998664855957
191851,PA,READING,CITY,DIPHTHERIA,7,6.6399998664855957
191913,PA,READING,CITY,DIPHTHERIA,7,6.570000171661377
191927,PA,READING,CITY,DIPHTHERIA,7,6.570000171661377
191939,PA,READING,CITY,DIPHTHERIA,7,6.570000171661377
191950,PA,READING,CITY,DIPHTHERIA,7,6.570000171661377
192002,PA,READING,CITY,DIPHTHERIA,7,6.5
192003,PA,READING,CITY,DIPHTHERIA,7,6.5
192043,PA,READING,CITY,DIPHTHERIA,7,6.5
192049,PA,READING,CITY,DIPHTHERIA,7,6.5
192121,PA,READING,CITY,DIPHTHERIA,7,6.4800000190734863
192135,PA,READING,CITY,DIPHTHERIA,7,6.4800000190734863
192141,PA,READING,CITY,DIPHTHERIA,7,6.4800000190734863
192241,PA,READING,CITY,DIPHTHERIA,7,6.4600000381469727
192308,PA,READING,CITY,DIPHTHERIA,7,6.440000057220459
192309,PA,READING,CITY,DIPHTHERIA,7,6.440000057220459
192405,PA,READING,CITY,DIPHTHERIA,7,6.4200000762939453
192422,PA,READING,CITY,DIPHTHERIA,7,6.4200000762939453
193845,PA,READING,CITY,DIPHTHERIA,7,6.320000171661377
193903,PA,READING,CITY,DIPHTHERIA,7,6.3299999237060547
191729,PA,READING,CITY,DIPHTHERIA,8,7.679999828338623
191745,PA,READING,CITY,DIPHTHERIA,8,7.679999828338623
191748,PA,READING,CITY,DIPHTHERIA,8,7.679999828338623
191752,PA,READING,CITY,DIPHTHERIA,8,7.679999828338623
191801,PA,READING,CITY,DIPHTHERIA,8,7.5900001525878906
191846,PA,READING,CITY,DIPHTHERIA,8,7.5900001525878906
191949,PA,READING,CITY,DIPHTHERIA,8,7.5100002288818359
192029,PA,READING,CITY,DIPHTHERIA,8,7.429999828338623
192110,PA,READING,CITY,DIPHTHERIA,8,7.4000000953674316
192111,PA,READING,CITY,DIPHTHERIA,8,7.4000000953674316
192119,PA,READING,CITY,DIPHTHERIA,8,7.4000000953674316
192138,PA,READING,CITY,DIPHTHERIA,8,7.4000000953674316
192146,PA,READING,CITY,DIPHTHERIA,8,7.4000000953674316
192151,PA,READING,CITY,DIPHTHERIA,8,7.4000000953674316
192201,PA,READING,CITY,DIPHTHERIA,8,7.380000114440918
192207,PA,READING,CITY,DIPHTHERIA,8,7.380000114440918
192208,PA,READING,CITY,DIPHTHERIA,8,7.380000114440918
192210,PA,READING,CITY,DIPHTHERIA,8,7.380000114440918
192217,PA,READING,CITY,DIPHTHERIA,8,7.380000114440918
192304,PA,READING,CITY,DIPHTHERIA,8,7.3600001335144043
192352,PA,READING,CITY,DIPHTHERIA,8,7.3600001335144043
192423,PA,READING,CITY,DIPHTHERIA,8,7.3400001525878906
192917,PA,READING,CITY,DIPHTHERIA,8,7.21999979019165
193246,PA,READING,CITY,DIPHTHERIA,8,7.2100000381469727
193839,PA,READING,CITY,DIPHTHERIA,8,7.2300000190734863
191727,PA,READING,CITY,DIPHTHERIA,9,8.6400003433227539
191743,PA,READING,CITY,DIPHTHERIA,9,8.6400003433227539
191744,PA,READING,CITY,DIPHTHERIA,9,8.6400003433227539
191812,PA,READING,CITY,DIPHTHERIA,9,8.5399999618530273
191903,PA,READING,CITY,DIPHTHERIA,9,8.4499998092651367
192102,PA,READING,CITY,DIPHTHERIA,9,8.3299999237060547
192120,PA,READING,CITY,DIPHTHERIA,9,8.3299999237060547
192127,PA,READING,CITY,DIPHTHERIA,9,8.3299999237060547
192140,PA,READING,CITY,DIPHTHERIA,9,8.3299999237060547
192142,PA,READING,CITY,DIPHTHERIA,9,8.3299999237060547
192143,PA,READING,CITY,DIPHTHERIA,9,8.3299999237060547
192147,PA,READING,CITY,DIPHTHERIA,9,8.3299999237060547
192206,PA,READING,CITY,DIPHTHERIA,9,8.3000001907348633
192216,PA,READING,CITY,DIPHTHERIA,9,8.3000001907348633
192249,PA,READING,CITY,DIPHTHERIA,9,8.3000001907348633
192302,PA,READING,CITY,DIPHTHERIA,9,8.2799997329711914
192402,PA,READING,CITY,DIPHTHERIA,9,8.25
192745,PA,READING,CITY,DIPHTHERIA,9,8.1800003051757812
193843,PA,READING,CITY,DIPHTHERIA,9,8.130000114440918
193911,PA,READING,CITY,DIPHTHERIA,9,8.1400003433227539
191942,PA,READING,CITY,DIPHTHERIA,10,9.3900003433227539
191952,PA,READING,CITY,DIPHTHERIA,10,9.3900003433227539
192122,PA,READING,CITY,DIPHTHERIA,10,9.2600002288818359
192236,PA,READING,CITY,DIPHTHERIA,10,9.2299995422363281
192306,PA,READING,CITY,DIPHTHERIA,10,9.1999998092651367
191747,PA,READING,CITY,DIPHTHERIA,11,10.5600004196167
191920,PA,READING,CITY,DIPHTHERIA,11,10.329999923706055
191943,PA,READING,CITY,DIPHTHERIA,11,10.329999923706055
192105,PA,READING,CITY,DIPHTHERIA,11,10.180000305175781
192109,PA,READING,CITY,DIPHTHERIA,11,10.180000305175781
192215,PA,READING,CITY,DIPHTHERIA,11,10.149999618530273
192245,PA,READING,CITY,DIPHTHERIA,11,10.149999618530273
192247,PA,READING,CITY,DIPHTHERIA,11,10.149999618530273
192417,PA,READING,CITY,DIPHTHERIA,11,10.090000152587891
193842,PA,READING,CITY,DIPHTHERIA,11,9.9399995803833
191941,PA,READING,CITY,DIPHTHERIA,12,11.260000228881836
191951,PA,READING,CITY,DIPHTHERIA,12,11.260000228881836
192104,PA,READING,CITY,DIPHTHERIA,12,11.109999656677246
192204,PA,READING,CITY,DIPHTHERIA,12,11.069999694824219
192214,PA,READING,CITY,DIPHTHERIA,12,11.069999694824219
192205,PA,READING,CITY,DIPHTHERIA,13,11.989999771118164
193844,PA,READING,CITY,DIPHTHERIA,14,12.649999618530273
191945,PA,READING,CITY,DIPHTHERIA,15,14.079999923706055
193841,PA,READING,CITY,DIPHTHERIA,15,13.550000190734863
191948,PA,READING,CITY,DIPHTHERIA,17,15.960000038146973
192144,PA,READING,CITY,DIPHTHERIA,17,15.729999542236328
191947,PA,READING,CITY,DIPHTHERIA,19,17.840000152587891
192148,PA,READING,CITY,DIPHTHERIA,20,18.510000228881836
191809,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
191836,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
191840,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
191917,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
191922,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
191933,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
191934,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
192014,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
192016,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
192026,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
192029,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
192034,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
192038,PA,SCRANTON,CITY,DIPHTHERIA,1,0.73000001907348633
192109,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192112,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192113,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192126,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192127,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192130,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192202,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192215,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192227,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192229,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192242,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192305,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192319,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192327,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192328,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192331,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192332,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192340,PA,SCRANTON,CITY,DIPHTHERIA,1,0.72000002861022949
192413,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192414,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192417,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192423,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192429,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192431,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192432,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192436,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192439,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192440,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192452,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192505,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192523,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
192538,PA,SCRANTON,CITY,DIPHTHERIA,1,0.70999997854232788
193002,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193005,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193008,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193009,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193011,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193012,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193015,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193019,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193021,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193022,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193027,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193028,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193041,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193045,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193204,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193210,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193211,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193222,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193233,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193241,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193250,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193302,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193319,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193403,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193406,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193424,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193429,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193438,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193441,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193449,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
193451,PA,SCRANTON,CITY,DIPHTHERIA,1,0.699999988079071
